flow_id,target_bw_mbps,scheduled_flow_start_s,interval_index,absolute_time_s,interval_start_s,interval_end_s,bytes_transferred,bits_per_second,mbps_achieved,retransmits,snd_cwnd_bytes,pmtu,rtt_us,rttvar_us,omitted,cpu_utilization_local_pct,cpu_utilization_remote_pct,congestion_algorithm,max_snd_cwnd_bytes
4,1.49,6036.79,86,6123.29,6086.0,6087.0,131072,1048607,1.0486,4,4344,1500,127303,12523,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,82,6123.41,6082.0,6083.0,0,0,0.0,6,2896,1500,127725,13433,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,40,6123.56,6040.0,6041.0,0,0,0.0,0,1448,1500,235119,223343,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,75,6123.59,6075.0,6076.0,0,0,0.0,7,2896,1500,121301,2008,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,9,6123.63,6009.0,6010.0,0,0,0.0,3,1448,1500,138719,30377,False,2.92101360651921,0.1310970538573493,reno,17376.0
4,1.49,6036.79,87,6124.29,6087.0,6088.0,0,0,0.0,1,7240,1500,138129,18719,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,83,6124.41,6083.0,6084.0,0,0,0.0,1,2896,1500,127494,12733,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,41,6124.56,6041.0,6042.0,0,0,0.0,0,1448,1500,235119,223343,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,76,6124.59,6076.0,6077.0,0,0,0.0,4,2896,1500,126651,11976,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,10,6124.63,6010.0,6011.0,0,0,0.0,2,8688,1500,122457,2947,False,2.92101360651921,0.1310970538573493,reno,17376.0
4,1.49,6036.79,88,6125.29,6088.0,6089.0,0,0,0.0,2,4344,1500,124393,7882,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,84,6125.41,6084.0,6085.0,0,0,0.0,2,5792,1500,136516,23834,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,42,6125.56,6042.0,6043.0,0,0,0.0,0,1448,1500,235119,223343,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,77,6125.59,6077.0,6078.0,0,0,0.0,2,4344,1500,120975,1027,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,11,6125.63,6011.0,6012.0,0,0,0.0,2,4344,1500,138430,30914,False,2.92101360651921,0.1310970538573493,reno,17376.0
4,1.49,6036.79,89,6126.29,6089.0,6090.0,0,0,0.0,2,2896,1500,139793,29786,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,85,6126.41,6085.0,6086.0,131072,1048574,1.0486,1,5792,1500,135422,24533,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,43,6126.56,6043.0,6044.0,0,0,0.0,0,1448,1500,235119,223343,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,78,6126.59,6078.0,6079.0,0,0,0.0,1,2896,1500,121322,2155,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,12,6126.63,6012.0,6013.0,131072,1048572,1.0486,2,4344,1500,161031,72350,False,2.92101360651921,0.1310970538573493,reno,17376.0
4,1.49,6036.79,90,6127.29,6090.0,6091.0,0,0,0.0,1,2896,1500,137319,27288,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,86,6127.41,6086.0,6087.0,0,0,0.0,2,7240,1500,144605,31516,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,44,6127.56,6044.0,6045.0,0,0,0.0,2,2896,1500,208158,172356,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,79,6127.59,6079.0,6080.0,0,0,0.0,3,8688,1500,120805,1086,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,13,6127.63,6013.0,6014.0,0,0,0.0,1,8688,1500,132248,18944,False,2.92101360651921,0.1310970538573493,reno,17376.0
4,1.49,6036.79,91,6128.29,6091.0,6092.0,0,0,0.0,3,2896,1500,124178,7709,False,0.9302596608913798,0.0227592645898246,reno,8688.0
5,1.27,6040.91,87,6128.41,6087.0,6088.0,0,0,0.0,3,2896,1500,129968,16361,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,45,6128.56,6045.0,6046.0,0,0,0.0,2,5792,1500,146762,52559,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,80,6128.59,6080.0,6081.0,131072,1048522,1.0485,3,2896,1500,130271,17765,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,14,6128.63,6014.0,6015.0,0,0,0.0,2,5792,1500,132027,18530,False,2.92101360651921,0.1310970538573493,reno,17376.0
5,1.27,6040.91,88,6129.41,6088.0,6089.0,0,0,0.0,3,4344,1500,126135,10668,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,46,6129.56,6046.0,6047.0,0,0,0.0,4,1448,1500,131548,21879,False,1.3637412705040546,0.0449760437216331,reno,18824.0
8,1.45,6048.09,81,6129.59,6081.0,6082.001,0,0,0.0,2,7240,1500,141064,32626,False,0.7798503868365783,0.022475455455844,reno,10136.0
10,1.45,6114.13,15,6129.63,6015.0,6016.0,0,0,0.0,0,10136,1500,128902,15415,False,2.92101360651921,0.1310970538573493,reno,17376.0
5,1.27,6040.91,89,6130.41,6089.0,6090.0,131072,1048271,1.0483,3,4344,1500,133672,21210,False,0.7745859018066837,0.0243636576232497,reno,10136.0
9,1.13,6083.06,47,6130.56,6047.0,6048.0,131072,1048583,1.0486,1,5792,1500,121292,2210,False,1.3637412705040546,0.0449760437216331,reno,18824.0
11,1.12,6130.07,0,6130.57,6000.0,6001.0,0,0,0.0,4,2896,1500,165597,93424,False,,,,
11,1.12,6130.07,1,6130.57,6000.0,6001.0,0,0,0.0,4,2896,1500,165597,93424,False,,,,
10,1.45,6114.13,16,6130.63,6016.0,6017.0,131072,1048630,1.0486,3,4344,1500,130364,16856,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,48,6131.56,6048.0,6049.0,0,0,0.0,4,4344,1500,126309,10976,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,17,6131.63,6017.0,6018.0,0,0,0.0,0,4344,1500,180960,112901,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,49,6132.56,6049.0,6050.0,0,0,0.0,2,10136,1500,125967,9188,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,18,6132.63,6018.0,6019.0,0,0,0.0,1,4344,1500,130048,14175,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,50,6133.56,6050.0,6051.0,131072,1048484,1.0485,2,5792,1500,130133,16233,False,1.3637412705040546,0.0449760437216331,reno,18824.0
13,1.12,6133.06,0,6133.56,6000.0,6001.0,0,0,0.0,3,2896,1500,120845,5458,False,,,,
10,1.45,6114.13,19,6133.63,6019.0,6020.0,131072,1048584,1.0486,1,4344,1500,127388,10593,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,51,6134.56,6051.0,6052.0,0,0,0.0,1,4344,1500,127315,12079,False,1.3637412705040546,0.0449760437216331,reno,18824.0
13,1.12,6133.06,1,6134.56,6001.0,6002.0,0,0,0.0,0,2896,1500,120845,5458,False,,,,
13,1.12,6133.06,2,6134.56,6001.0,6002.0,0,0,0.0,0,2896,1500,120845,5458,False,,,,
10,1.45,6114.13,20,6134.63,6020.0,6021.0,0,0,0.0,3,4344,1500,124002,6109,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,52,6135.56,6052.0,6053.0,0,0,0.0,1,11584,1500,129655,15786,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,21,6135.63,6021.0,6022.0,0,0,0.0,2,5792,1500,123531,6523,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,53,6136.56,6053.0,6054.0,131072,1048574,1.0486,1,11584,1500,125343,6986,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,22,6136.63,6022.0,6023.0,0,0,0.0,4,7240,1500,132196,23573,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,54,6137.56,6054.0,6055.0,0,0,0.0,5,5792,1500,125867,7081,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,23,6137.63,6023.0,6024.0,0,0,0.0,4,2896,1500,134355,21419,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,55,6138.56,6055.0,6056.0,131072,1048439,1.0484,4,7240,1500,128841,15013,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,24,6138.63,6024.0,6025.0,0,0,0.0,2,8688,1500,122757,3213,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,56,6139.56,6056.0,6057.0,0,0,0.0,1,7240,1500,133676,22494,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,25,6139.63,6025.0,6026.0,131072,1048559,1.0486,1,7240,1500,130742,17224,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,57,6140.56,6057.0,6058.0,131072,1048605,1.0486,0,18824,1500,122924,4137,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,26,6140.63,6026.0,6027.0,0,0,0.0,1,10136,1500,124862,8009,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,58,6141.56,6058.0,6059.0,0,0,0.0,5,7240,1500,130282,15394,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,27,6141.63,6027.0,6028.0,0,0,0.0,4,2896,1500,124368,7612,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,59,6142.56,6059.0,6060.0,131072,1048582,1.0486,2,8688,1500,139570,25604,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,28,6142.63,6028.0,6029.0,131072,1048552,1.0486,3,4344,1500,131183,19109,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,60,6143.56,6060.0,6061.0,0,0,0.0,2,2896,1500,132367,20649,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,29,6143.63,6029.0,6030.0,0,0,0.0,2,2896,1500,128320,15123,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,61,6144.56,6061.0,6062.0,0,0,0.0,2,1448,1500,138847,28654,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,30,6144.63,6030.0,6031.0,0,0,0.0,2,5792,1500,129399,14233,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,62,6145.56,6062.0,6063.0,0,0,0.0,0,11584,1500,131118,17718,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,31,6145.63,6031.0,6032.0,131072,1048501,1.0485,1,10136,1500,127340,12423,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,63,6146.56,6063.0,6064.0,131072,1048627,1.0486,3,4344,1500,131356,17251,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,32,6146.63,6032.0,6033.0,0,0,0.0,2,13032,1500,132821,18152,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,64,6147.56,6064.0,6065.0,0,0,0.0,4,5792,1500,124105,4726,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,33,6147.63,6033.0,6034.0,0,0,0.0,7,4344,1500,128120,13264,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,65,6148.56,6065.0,6066.0,131072,1048528,1.0485,0,4344,1500,134668,20003,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,34,6148.63,6034.0,6035.0,0,0,0.0,2,5792,1500,132720,18970,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,66,6149.56,6066.0,6067.0,0,0,0.0,7,1448,1500,121887,2873,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,35,6149.63,6035.0,6036.0,131072,1048670,1.0487,1,8688,1500,130650,15480,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,67,6150.56,6067.0,6068.0,0,0,0.0,2,4344,1500,130405,17343,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,36,6150.63,6036.0,6037.0,131072,1048581,1.0486,2,10136,1500,125630,9824,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,68,6151.56,6068.0,6069.0,131072,1048610,1.0486,2,5792,1500,124398,7261,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,37,6151.63,6037.0,6038.0,0,0,0.0,3,10136,1500,134767,20794,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,69,6152.56,6069.0,6070.0,0,0,0.0,1,7240,1500,132874,19403,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,38,6152.63,6038.0,6039.0,0,0,0.0,3,5792,1500,135476,24237,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,70,6153.56,6070.0,6071.0,0,0,0.0,2,5792,1500,128699,12394,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,39,6153.63,6039.0,6040.0,0,0,0.0,3,2896,1500,135123,23617,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,71,6154.56,6071.0,6072.0,0,0,0.0,1,7240,1500,149768,47072,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,40,6154.63,6040.0,6041.0,131072,1048541,1.0485,1,8688,1500,138084,23698,False,2.92101360651921,0.1310970538573493,reno,17376.0
9,1.13,6083.06,72,6155.56,6072.0,6073.0,131072,1048237,1.0482,3,1448,1500,136753,24175,False,1.3637412705040546,0.0449760437216331,reno,18824.0
10,1.45,6114.13,41,6155.63,6041.0,6042.0,0,0,0.0,2,10136,1500,138687,28342,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,42,6156.63,6042.0,6043.0,0,0,0.0,5,4344,1500,124545,7806,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,43,6157.63,6043.0,6044.0,131072,1048582,1.0486,0,14480,1500,129891,15741,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,44,6158.63,6044.0,6045.0,0,0,0.0,3,7240,1500,132062,18041,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,45,6159.63,6045.0,6046.0,262144,2097225,2.0972,0,17376,1500,126158,10919,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,46,6160.63,6046.0,6047.0,0,0,0.0,3,7240,1500,128283,13482,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,47,6161.63,6047.0,6048.0,0,0,0.0,2,7240,1500,121638,1654,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,48,6162.63,6048.0,6049.0,131072,1048496,1.0485,0,17376,1500,121500,1808,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,49,6163.63,6049.0,6050.0,131072,1048592,1.0486,2,7240,1500,135860,23768,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,50,6164.63,6050.0,6051.0,131072,1048611,1.0486,2,7240,1500,134123,19329,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,51,6165.63,6051.0,6052.0,0,0,0.0,0,5792,1500,163781,63290,False,2.92101360651921,0.1310970538573493,reno,17376.0
14,1.24,6166.12,0,6166.62,6000.0,6001.0,0,0,0.0,4,5792,1500,120518,14655,False,,,,
14,1.24,6166.12,1,6166.62,6000.0,6001.0,0,0,0.0,4,5792,1500,120518,14655,False,,,,
10,1.45,6114.13,52,6166.63,6052.0,6053.0,0,0,0.0,1,7240,1500,152189,31906,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,53,6167.63,6053.0,6054.0,0,0,0.0,1,7240,1500,130854,15604,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,54,6168.63,6054.0,6055.0,131072,1048595,1.0486,2,7240,1500,121629,1316,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,55,6169.63,6055.0,6056.0,131072,1048454,1.0485,1,8688,1500,129302,13419,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,56,6170.63,6056.0,6057.0,0,0,0.0,2,7240,1500,121245,1063,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,57,6171.63,6057.0,6058.0,131072,1048877,1.0489,0,17376,1500,122812,3845,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,58,6172.63,6058.0,6059.0,131072,1048355,1.0484,2,14480,1500,121671,2178,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,59,6173.63,6059.0,6060.0,0,0,0.0,1,14480,1500,124910,8274,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,60,6174.63,6060.0,6061.0,262144,2096963,2.097,1,10136,1500,129937,13603,False,2.92101360651921,0.1310970538573493,reno,17376.0
15,1.2,6174.75,0,6175.25,6000.0,6001.0,0,0,0.0,4,4344,1500,123574,4506,False,,,,
15,1.2,6174.75,1,6175.25,6000.0,6001.0,0,0,0.0,4,4344,1500,123574,4506,False,,,,
10,1.45,6114.13,61,6175.63,6061.0,6062.0,131072,1048644,1.0486,1,11584,1500,125674,9766,False,2.92101360651921,0.1310970538573493,reno,17376.0
16,1.18,6175.64,0,6176.14,6000.0,6001.0,0,0,0.0,4,7240,1500,126938,11948,False,,,,
16,1.18,6175.64,1,6176.14,6000.0,6001.0,0,0,0.0,4,7240,1500,126938,11948,False,,,,
10,1.45,6114.13,62,6176.63,6062.0,6063.0,0,0,0.0,1,11584,1500,127667,11999,False,2.92101360651921,0.1310970538573493,reno,17376.0
17,1.46,6177.07,0,6177.57,6000.0,6001.0,0,0,0.0,4,2896,1500,124186,6438,False,,,,
17,1.46,6177.07,1,6177.57,6000.0,6001.0,0,0,0.0,4,2896,1500,124186,6438,False,,,,
10,1.45,6114.13,63,6177.63,6063.0,6064.0,0,0,0.0,1,7240,1500,125305,8391,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,64,6178.63,6064.0,6065.0,131072,1048793,1.0488,1,8688,1500,132773,18963,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,65,6179.63,6065.0,6066.0,0,0,0.0,1,8688,1500,127700,12721,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,66,6180.63,6066.0,6067.0,131072,1048492,1.0485,3,8688,1500,132534,15416,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,67,6181.63,6067.0,6068.0,131072,1048460,1.0485,1,10136,1500,135512,20440,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,68,6182.63,6068.0,6069.0,0,0,0.0,1,11584,1500,131575,17902,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,69,6183.63,6069.0,6070.0,131072,1048653,1.0487,2,10136,1500,126639,10900,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,70,6184.63,6070.0,6071.0,0,0,0.0,1,11584,1500,128922,14001,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,71,6185.63,6071.0,6072.0,131072,1048445,1.0484,1,11584,1500,127508,12234,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,72,6186.63,6072.0,6073.0,131072,1048772,1.0488,2,4344,1500,129753,15337,False,2.92101360651921,0.1310970538573493,reno,17376.0
18,1.18,6186.83,0,6187.33,6000.0,6001.0,0,0,0.0,6,4344,1500,127225,13355,False,,,,
18,1.18,6186.83,1,6187.33,6000.0,6001.0,0,0,0.0,6,4344,1500,127225,13355,False,,,,
10,1.45,6114.13,73,6187.63,6073.0,6074.0,0,0,0.0,0,14480,1500,124381,6152,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,74,6188.63,6074.0,6075.0,0,0,0.0,2,10136,1500,132141,17491,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,75,6189.63,6075.0,6076.0,131072,1048515,1.0485,0,15928,1500,125711,6665,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,76,6190.63,6076.0,6077.0,131072,1048573,1.0486,3,11584,1500,128883,13963,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,77,6191.63,6077.0,6078.0,131072,1048530,1.0485,2,10136,1500,124778,7667,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,78,6192.63,6078.0,6079.0,0,0,0.0,1,7240,1500,124682,6697,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,79,6193.63,6079.0,6080.0,0,0,0.0,2,7240,1500,123530,4750,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,80,6194.63,6080.0,6081.0,131072,1048740,1.0487,1,7240,1500,126336,9751,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,81,6195.63,6081.0,6082.0,131072,1048645,1.0486,1,8688,1500,127818,12320,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,82,6196.63,6082.0,6083.0,0,0,0.0,1,8688,1500,135286,22704,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,83,6197.63,6083.0,6084.0,131072,1048503,1.0485,3,8688,1500,127476,10966,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,84,6198.63,6084.0,6085.0,131072,1048464,1.0485,1,8688,1500,133196,18044,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,85,6199.63,6085.0,6086.0,0,0,0.0,1,11584,1500,126806,11459,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,86,6200.63,6086.0,6087.0,131072,1048696,1.0487,1,10136,1500,124795,7397,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,87,6201.63,6087.0,6088.0,0,0,0.0,2,13032,1500,122854,4221,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,88,6202.63,6088.0,6089.0,131072,1048522,1.0485,2,5792,1500,131882,18297,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,89,6203.63,6089.0,6090.0,0,0,0.0,0,15928,1500,123222,3718,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,90,6204.63,6090.0,6091.0,131072,1048763,1.0488,1,15928,1500,125830,8737,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,91,6205.63,6091.0,6092.0,0,0,0.0,3,5792,1500,133699,23398,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,92,6206.63,6092.0,6093.0,131072,1048642,1.0486,1,8688,1500,131967,19322,False,2.92101360651921,0.1310970538573493,reno,17376.0
19,1.03,6206.92,0,6207.42,6000.0,6001.0,0,0,0.0,4,5792,1500,125858,8772,False,,,,
19,1.03,6206.92,1,6207.42,6000.0,6001.0,0,0,0.0,4,5792,1500,125858,8772,False,,,,
10,1.45,6114.13,93,6207.63,6093.0,6094.0,0,0,0.0,1,10136,1500,131291,17375,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,94,6208.63,6094.0,6095.0,131072,1048516,1.0485,1,11584,1500,127266,10974,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,95,6209.63,6095.0,6096.0,0,0,0.0,1,14480,1500,129965,15812,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,96,6210.63,6096.0,6097.0,131072,1048355,1.0484,2,10136,1500,128404,14175,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,97,6211.63,6097.0,6098.0,0,0,0.0,1,14480,1500,130280,15872,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,98,6212.63,6098.0,6099.0,131072,1048473,1.0485,1,13032,1500,127101,10262,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,99,6213.63,6099.0,6100.0,131072,1048611,1.0486,1,11584,1500,125688,7397,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,100,6214.63,6100.0,6101.0,0,0,0.0,2,13032,1500,122991,4165,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,101,6215.63,6101.0,6102.0,131072,1048601,1.0486,2,14480,1500,123782,6763,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,102,6216.63,6102.0,6103.0,0,0,0.0,2,11584,1500,123058,4689,False,2.92101360651921,0.1310970538573493,reno,17376.0
10,1.45,6114.13,103,6217.631,6103.0,6104.001,131072,1047681,1.0477,3,5792,1500,124322,6339,False,2.92101360651921,0.1310970538573493,reno,17376.0
20,1.23,6218.68,0,6219.18,6000.0,6001.0,0,0,0.0,4,4344,1500,123666,4459,False,,,,
20,1.23,6218.68,1,6219.18,6000.0,6001.0,0,0,0.0,4,4344,1500,123666,4459,False,,,,
21,1.25,6218.99,0,6219.49,6000.0,6001.0,0,0,0.0,4,4344,1500,120428,1405,False,,,,
21,1.25,6218.99,1,6219.49,6000.0,6001.0,0,0,0.0,4,4344,1500,120428,1405,False,,,,
22,1.14,6228.5,0,6229.0,6000.0,6001.0,0,0,0.0,6,4344,1500,120365,472,False,,,,
22,1.14,6228.5,1,6229.0,6000.0,6001.0,0,0,0.0,6,4344,1500,120365,472,False,,,,
23,1.4,6230.31,0,6230.81,6000.0,6001.0,0,0,0.0,6,4344,1500,129447,15322,False,,,,
23,1.4,6230.31,1,6230.81,6000.0,6001.0,0,0,0.0,6,4344,1500,129447,15322,False,,,,
24,1.19,6234.34,0,6234.84,6000.0,6001.0,0,0,0.0,4,4344,1500,123643,4607,False,,,,
24,1.19,6234.34,1,6234.84,6000.0,6001.0,0,0,0.0,4,4344,1500,123643,4607,False,,,,
25,1.18,6250.48,0,6250.98,6000.0,6001.0,0,0,0.0,5,4344,1500,121197,1448,False,,,,
25,1.18,6250.48,1,6250.98,6000.0,6001.0,0,0,0.0,5,4344,1500,121197,1448,False,,,,
26,1.29,6251.63,0,6252.13,6000.0,6001.0,0,0,0.0,4,4344,1500,123410,4326,False,,,,
26,1.29,6251.63,1,6252.13,6000.0,6001.0,0,0,0.0,4,4344,1500,123410,4326,False,,,,
27,1.17,6256.61,0,6257.11,6000.0,6001.0,0,0,0.0,4,4344,1500,123417,4214,False,,,,
27,1.17,6256.61,1,6257.11,6000.0,6001.0,0,0,0.0,4,4344,1500,123417,4214,False,,,,
28,1.3,6258.03,0,6258.53,6000.0,6001.0,0,0,0.0,4,4344,1500,123600,4349,False,,,,
28,1.3,6258.03,1,6258.53,6000.0,6001.0,0,0,0.0,4,4344,1500,123600,4349,False,,,,
29,1.14,6264.98,0,6265.48,6000.0,6001.0,0,0,0.0,4,4344,1500,123392,4089,False,,,,
29,1.14,6264.98,1,6265.48,6000.0,6001.0,0,0,0.0,4,4344,1500,123392,4089,False,,,,
