timestamp_s,interface,qdisc_kind,handle,poll_interval_s,sent_bytes_total,sent_packets_total,dropped_total,overlimits_total,backlog_bytes,backlog_packets,sent_bytes_delta,sent_packets_delta,dropped_delta,overlimits_delta,throughput_mbps,link_utilization_pct,drop_rate_pps,overlimit_rate_pps,drop_ratio
7672.952,s1-eth2,netem,10,1.0,20063727,13613,1511,0,7570,5,174177,116,12,0,1.3933,5.57,11.9991,0.0,0.09375
7673.952,s1-eth1,htb,5,1.0,776971,11255,0,0,132,2,7014,101,0,0,0.0561,0.22,0.0,0.0,0.0
7673.952,s1-eth1,netem,10,1.0,776971,11255,0,0,132,2,7014,101,0,0,0.0561,0.22,0.0,0.0,0.0
7673.952,s1-eth2,htb,5,1.0,20242379,13731,1525,7254,3028,2,178652,118,14,69,1.4291,5.72,13.9991,68.9957,0.106061
7673.952,s1-eth2,netem,10,1.0,20242379,13731,1525,0,3028,2,178652,118,14,0,1.4291,5.72,13.9991,0.0,0.106061
7674.952,s1-eth1,htb,5,1.0,783061,11344,0,0,276,4,6090,89,0,0,0.0487,0.19,0.0,0.0,0.0
7674.952,s1-eth1,netem,10,1.0,783061,11344,0,0,276,4,6090,89,0,0,0.0487,0.19,0.0,0.0,0.0
7674.952,s1-eth2,htb,5,1.0,20401349,13836,1538,7322,4542,3,158970,105,13,68,1.2716,5.09,12.9988,67.9935,0.110169
7674.952,s1-eth2,netem,10,1.0,20401349,13836,1538,0,4542,3,158970,105,13,0,1.2716,5.09,12.9988,0.0,0.110169
7675.952,s1-eth1,htb,5,1.0,789789,11440,0,0,312,4,6728,96,0,0,0.0538,0.22,0.0,0.0,0.0
7675.952,s1-eth1,netem,10,1.0,789789,11440,0,0,312,4,6728,96,0,0,0.0538,0.22,0.0,0.0,0.0
7675.952,s1-eth2,htb,5,1.0,20574043,13951,1556,7393,7570,5,172694,115,18,71,1.3815,5.53,17.9987,70.995,0.135338
7675.952,s1-eth2,netem,10,1.0,20574043,13951,1556,0,7570,5,172694,115,18,0,1.3815,5.53,17.9987,0.0,0.135338
7676.952,s1-eth1,htb,5,1.0,796771,11541,0,0,0,0,6982,101,0,0,0.0559,0.22,0.0,0.0,0.0
7676.952,s1-eth1,netem,10,1.0,796771,11541,0,0,0,0,6982,101,0,0,0.0559,0.22,0.0,0.0,0.0
7676.952,s1-eth2,htb,5,1.0,20743709,14064,1573,7456,3028,2,169666,113,17,63,1.3572,5.43,16.9987,62.9953,0.130769
7676.952,s1-eth2,netem,10,1.0,20743709,14064,1573,0,3028,2,169666,113,17,0,1.3572,5.43,16.9987,0.0,0.130769
7677.952,s1-eth1,htb,5,1.0,802472,11623,0,0,132,2,5701,82,0,0,0.0456,0.18,0.0,0.0,0.0
7677.952,s1-eth1,netem,10,1.0,802472,11623,0,0,132,2,5701,82,0,0,0.0456,0.18,0.0,0.0,0.0
7677.952,s1-eth2,htb,5,1.0,20887946,14164,1582,7499,7570,5,144237,100,9,43,1.1538,4.62,8.9992,42.9963,0.082569
7677.952,s1-eth2,netem,10,1.0,20887946,14164,1582,0,7570,5,144237,100,9,0,1.1538,4.62,8.9992,0.0,0.082569
7678.952,s1-eth1,htb,5,1.0,809575,11727,0,0,222,3,7103,104,0,0,0.0568,0.23,0.0,0.0,0.0
7678.952,s1-eth1,netem,10,1.0,809575,11727,0,0,222,3,7103,104,0,0,0.0568,0.23,0.0,0.0,0.0
7678.952,s1-eth2,htb,5,1.0,21058235,14284,1595,7556,7570,5,170289,120,13,57,1.3622,5.45,12.9991,56.9962,0.097744
7678.952,s1-eth2,netem,10,1.0,21058235,14284,1595,0,7570,5,170289,120,13,0,1.3622,5.45,12.9991,0.0,0.097744
7679.952,s1-eth1,htb,5,1.0,817455,11843,0,0,210,3,7880,116,0,0,0.063,0.25,0.0,0.0,0.0
7679.952,s1-eth1,netem,10,1.0,817455,11843,0,0,210,3,7880,116,0,0,0.063,0.25,0.0,0.0,0.0
7679.952,s1-eth2,htb,5,1.0,21255055,14414,1613,7622,1514,1,196820,130,18,66,1.5744,6.3,17.9982,65.9934,0.121622
7679.952,s1-eth2,netem,10,1.0,21255055,14414,1613,0,1514,1,196820,130,18,0,1.5744,6.3,17.9982,0.0,0.121622
7680.952,s1-eth1,htb,5,1.0,824825,11950,0,0,132,2,7370,107,0,0,0.059,0.24,0.0,0.0,0.0
7680.952,s1-eth1,netem,10,1.0,824825,11950,0,0,132,2,7370,107,0,0,0.059,0.24,0.0,0.0,0.0
7680.952,s1-eth2,htb,5,1.0,21433884,14534,1623,7674,6056,4,178829,120,10,52,1.4306,5.72,9.9995,51.9974,0.076923
7680.952,s1-eth2,netem,10,1.0,21433884,14534,1623,0,6056,4,178829,120,10,0,1.4306,5.72,9.9995,0.0,0.076923
7681.952,s1-eth1,htb,5,1.0,831503,12047,0,0,264,4,6678,97,0,0,0.0534,0.21,0.0,0.0,0.0
7681.952,s1-eth1,netem,10,1.0,831503,12047,0,0,264,4,6678,97,0,0,0.0534,0.21,0.0,0.0,0.0
7681.952,s1-eth2,htb,5,1.0,21607994,14649,1635,7739,3028,2,174110,115,12,65,1.3928,5.57,11.9993,64.9964,0.094488
7681.952,s1-eth2,netem,10,1.0,21607994,14649,1635,0,3028,2,174110,115,12,0,1.3928,5.57,11.9993,0.0,0.094488
7682.952,s1-eth1,htb,5,1.0,836989,12128,0,0,132,2,5486,81,0,0,0.0439,0.18,0.0,0.0,0.0
7682.952,s1-eth1,netem,10,1.0,836989,12128,0,0,132,2,5486,81,0,0,0.0439,0.18,0.0,0.0,0.0
7682.952,s1-eth2,htb,5,1.0,21768576,14756,1648,7799,4542,3,160582,107,13,60,1.2846,5.14,12.9995,59.9977,0.108333
7682.952,s1-eth2,netem,10,1.0,21768576,14756,1648,0,4542,3,160582,107,13,0,1.2846,5.14,12.9995,0.0,0.108333
7683.952,s1-eth1,htb,5,1.0,842920,12215,0,0,354,5,5931,87,0,0,0.0474,0.19,0.0,0.0,0.0
7683.952,s1-eth1,netem,10,1.0,842920,12215,0,0,354,5,5931,87,0,0,0.0474,0.19,0.0,0.0,0.0
7683.952,s1-eth2,htb,5,1.0,21939889,14872,1660,7862,6056,4,171313,116,12,63,1.3704,5.48,11.999,62.995,0.09375
7683.952,s1-eth2,netem,10,1.0,21939889,14872,1660,0,6056,4,171313,116,12,0,1.3704,5.48,11.999,0.0,0.09375
7684.952,s1-eth1,htb,5,1.0,850466,12320,0,0,264,4,7546,105,0,0,0.0604,0.24,0.0,0.0,0.0
7684.952,s1-eth1,netem,10,1.0,850466,12320,0,0,264,4,7546,105,0,0,0.0604,0.24,0.0,0.0,0.0
7684.952,s1-eth2,htb,5,1.0,22113227,14992,1673,7927,6056,4,173338,120,13,65,1.3866,5.55,12.9994,64.9971,0.097744
7684.952,s1-eth2,netem,10,1.0,22113227,14992,1673,0,6056,4,173338,120,13,0,1.3866,5.55,12.9994,0.0,0.097744
7685.955,s1-eth1,htb,5,1.002,856280,12401,0,0,0,0,5814,81,0,0,0.0464,0.19,0.0,0.0,0.0
7685.955,s1-eth1,netem,10,1.002,856280,12401,0,0,0,0,5814,81,0,0,0.0464,0.19,0.0,0.0,0.0
7685.955,s1-eth2,htb,5,1.002,22262473,15098,1688,7990,0,0,149246,106,15,63,1.1911,4.76,14.9639,62.8482,0.123967
7685.955,s1-eth2,netem,10,1.002,22262473,15098,1688,0,0,0,149246,106,15,0,1.1911,4.76,14.9639,0.0,0.123967
7686.955,s1-eth1,htb,5,1.0,861598,12475,0,0,66,1,5318,74,0,0,0.0425,0.17,0.0,0.0,0.0
7686.955,s1-eth1,netem,10,1.0,861598,12475,0,0,66,1,5318,74,0,0,0.0425,0.17,0.0,0.0,0.0
7686.955,s1-eth2,htb,5,1.0,22384699,15190,1699,8034,6056,4,122226,92,11,44,0.9777,3.91,10.9983,43.993,0.106796
7686.955,s1-eth2,netem,10,1.0,22384699,15190,1699,0,6056,4,122226,92,11,0,0.9777,3.91,10.9983,0.0,0.106796
7687.955,s1-eth1,htb,5,1.0,867621,12554,0,0,330,5,6023,79,0,0,0.0482,0.19,0.0,0.0,0.0
7687.955,s1-eth1,netem,10,1.0,867621,12554,0,0,330,5,6023,79,0,0,0.0482,0.19,0.0,0.0,0.0
7687.955,s1-eth2,htb,5,1.0,22526684,15291,1711,8094,6056,4,141985,101,12,60,1.1358,4.54,11.9996,59.9981,0.106195
7687.955,s1-eth2,netem,10,1.0,22526684,15291,1711,0,6056,4,141985,101,12,0,1.1358,4.54,11.9996,0.0,0.106195
7688.955,s1-eth1,htb,5,1.0,873418,12632,0,0,152,2,5797,78,0,0,0.0464,0.19,0.0,0.0,0.0
7688.955,s1-eth1,netem,10,1.0,873418,12632,0,0,152,2,5797,78,0,0,0.0464,0.19,0.0,0.0,0.0
7688.955,s1-eth2,htb,5,1.0,22678327,15394,1725,8150,7570,5,151643,103,14,56,1.2131,4.85,13.9991,55.9966,0.119658
7688.955,s1-eth2,netem,10,1.0,22678327,15394,1725,0,7570,5,151643,103,14,0,1.2131,4.85,13.9991,0.0,0.119658
7689.955,s1-eth1,htb,5,1.0,878061,12699,0,0,210,3,4643,67,0,0,0.0371,0.15,0.0,0.0,0.0
7689.955,s1-eth1,netem,10,1.0,878061,12699,0,0,210,3,4643,67,0,0,0.0371,0.15,0.0,0.0,0.0
7689.955,s1-eth2,htb,5,1.0,22811790,15485,1735,8202,4542,3,133463,91,10,52,1.0677,4.27,9.9997,51.9984,0.09901
7689.955,s1-eth2,netem,10,1.0,22811790,15485,1735,0,4542,3,133463,91,10,0,1.0677,4.27,9.9997,0.0,0.09901
7690.955,s1-eth1,htb,5,1.0,883284,12771,0,0,66,1,5223,72,0,0,0.0418,0.17,0.0,0.0,0.0
7690.955,s1-eth1,netem,10,1.0,883284,12771,0,0,66,1,5223,72,0,0,0.0418,0.17,0.0,0.0,0.0
7690.955,s1-eth2,htb,5,1.0,22957711,15585,1748,8260,4542,3,145921,100,13,58,1.1673,4.67,12.9989,57.9952,0.115044
7690.955,s1-eth2,netem,10,1.0,22957711,15585,1748,0,4542,3,145921,100,13,0,1.1673,4.67,12.9989,0.0,0.115044
7691.955,s1-eth1,htb,5,1.0,888688,12847,0,0,0,0,5404,76,0,0,0.0432,0.17,0.0,0.0,0.0
7691.955,s1-eth1,netem,10,1.0,888688,12847,0,0,0,0,5404,76,0,0,0.0432,0.17,0.0,0.0,0.0
7691.955,s1-eth2,htb,5,1.0,23103153,15682,1758,8304,7570,5,145442,97,10,44,1.1634,4.65,9.9986,43.9938,0.093458
7691.955,s1-eth2,netem,10,1.0,23103153,15682,1758,0,7570,5,145442,97,10,0,1.1634,4.65,9.9986,0.0,0.093458
7692.955,s1-eth1,htb,5,1.0,893748,12919,0,0,66,1,5060,72,0,0,0.0405,0.16,0.0,0.0,0.0
7692.955,s1-eth1,netem,10,1.0,893748,12919,0,0,66,1,5060,72,0,0,0.0405,0.16,0.0,0.0,0.0
7692.955,s1-eth2,htb,5,1.0,23256239,15785,1768,8356,1514,1,153086,103,10,52,1.2246,4.9,9.999,51.9947,0.088496
7692.955,s1-eth2,netem,10,1.0,23256239,15785,1768,0,1514,1,153086,103,10,0,1.2246,4.9,9.999,0.0,0.088496
7693.956,s1-eth1,htb,5,1.0,897396,12972,0,0,133,2,3648,53,0,0,0.0292,0.12,0.0,0.0,0.0
7693.956,s1-eth1,netem,10,1.0,897396,12972,0,0,133,2,3648,53,0,0,0.0292,0.12,0.0,0.0,0.0
7693.956,s1-eth2,htb,5,1.0,23342094,15851,1781,8385,6056,4,85855,66,13,29,0.6867,2.75,12.9981,28.9958,0.164557
7693.956,s1-eth2,netem,10,1.0,23342094,15851,1781,0,6056,4,85855,66,13,0,0.6867,2.75,12.9981,0.0,0.164557
7694.956,s1-eth1,htb,5,1.0,902542,13048,0,0,198,3,5146,76,0,0,0.0412,0.16,0.0,0.0,0.0
7694.956,s1-eth1,netem,10,1.0,902542,13048,0,0,198,3,5146,76,0,0,0.0412,0.16,0.0,0.0,0.0
7694.956,s1-eth2,htb,5,1.0,23476142,15950,1799,8440,7570,5,134048,99,18,55,1.0723,4.29,17.9986,54.9958,0.153846
7694.956,s1-eth2,netem,10,1.0,23476142,15950,1799,0,7570,5,134048,99,18,0,1.0723,4.29,17.9986,0.0,0.153846
7695.956,s1-eth1,htb,5,1.0,908004,13127,0,0,390,5,5462,79,0,0,0.0437,0.17,0.0,0.0,0.0
7695.956,s1-eth1,netem,10,1.0,908004,13127,0,0,390,5,5462,79,0,0,0.0437,0.17,0.0,0.0,0.0
7695.956,s1-eth2,htb,5,1.0,23617241,16047,1810,8496,0,0,141099,97,11,56,1.1287,4.51,10.999,55.9949,0.101852
7695.956,s1-eth2,netem,10,1.0,23617241,16047,1810,0,0,0,141099,97,11,0,1.1287,4.51,10.999,0.0,0.101852
7696.956,s1-eth1,htb,5,1.0,913550,13207,0,0,132,2,5546,80,0,0,0.0444,0.18,0.0,0.0,0.0
7696.956,s1-eth1,netem,10,1.0,913550,13207,0,0,132,2,5546,80,0,0,0.0444,0.18,0.0,0.0,0.0
7696.956,s1-eth2,htb,5,1.0,23749852,16144,1819,8548,0,0,132611,97,9,52,1.0608,4.24,8.9994,51.9968,0.084906
7696.956,s1-eth2,netem,10,1.0,23749852,16144,1819,0,0,0,132611,97,9,0,1.0608,4.24,8.9994,0.0,0.084906
7697.956,s1-eth1,htb,5,1.0,918519,13278,0,0,289,4,4969,71,0,0,0.0397,0.16,0.0,0.0,0.0
7697.956,s1-eth1,netem,10,1.0,918519,13278,0,0,289,4,4969,71,0,0,0.0397,0.16,0.0,0.0,0.0
7697.956,s1-eth2,htb,5,1.0,23882559,16242,1828,8590,7570,5,132707,98,9,42,1.0616,4.25,8.9992,41.9963,0.084112
7697.956,s1-eth2,netem,10,1.0,23882559,16242,1828,0,7570,5,132707,98,9,0,1.0616,4.25,8.9992,0.0,0.084112
7702.545,s1-eth1,htb,5,4.589,924034,13358,0,0,66,1,5515,80,0,0,0.0096,0.04,0.0,0.0,0.0
7702.545,s1-eth1,netem,10,4.589,924034,13358,0,0,66,1,5515,80,0,0,0.0096,0.04,0.0,0.0,0.0
7702.545,s1-eth2,htb,5,4.589,24005865,16332,1840,8639,7570,5,123306,90,12,49,0.2149,0.86,2.6147,10.6767,0.117647
7702.545,s1-eth2,netem,10,4.589,24005865,16332,1840,0,7570,5,123306,90,12,0,0.2149,0.86,2.6147,0.0,0.117647
7703.545,s1-eth1,htb,5,1.0,929423,13429,0,0,0,0,5389,71,0,0,0.0431,0.17,0.0,0.0,0.0
7703.545,s1-eth1,netem,10,1.0,929423,13429,0,0,0,0,5389,71,0,0,0.0431,0.17,0.0,0.0,0.0
7703.545,s1-eth2,htb,5,1.0,24101566,16412,1843,8674,0,0,95701,80,3,35,0.7656,3.06,2.9998,34.9975,0.036145
7703.545,s1-eth2,netem,10,1.0,24101566,16412,1843,0,0,0,95701,80,3,0,0.7656,3.06,2.9998,0.0,0.036145
7704.546,s1-eth1,htb,5,1.0,932743,13477,0,0,78,1,3320,48,0,0,0.0266,0.11,0.0,0.0,0.0
7704.546,s1-eth1,netem,10,1.0,932743,13477,0,0,78,1,3320,48,0,0,0.0266,0.11,0.0,0.0,0.0
7704.546,s1-eth2,htb,5,1.0,24190990,16472,1848,8703,3028,2,89424,60,5,29,0.7153,2.86,4.9993,28.996,0.076923
7704.546,s1-eth2,netem,10,1.0,24190990,16472,1848,0,3028,2,89424,60,5,0,0.7153,2.86,4.9993,0.0,0.076923
7705.546,s1-eth1,htb,5,1.0,936423,13529,0,0,156,2,3680,52,0,0,0.0294,0.12,0.0,0.0,0.0
7705.546,s1-eth1,netem,10,1.0,936423,13529,0,0,156,2,3680,52,0,0,0.0294,0.12,0.0,0.0,0.0
7705.546,s1-eth2,htb,5,1.0,24284956,16535,1855,8732,3028,2,93966,63,7,29,0.7517,3.01,6.9993,28.9972,0.1
7705.546,s1-eth2,netem,10,1.0,24284956,16535,1855,0,3028,2,93966,63,7,0,0.7517,3.01,6.9993,0.0,0.1
7706.546,s1-eth1,htb,5,1.0,939983,13581,0,0,0,0,3560,52,0,0,0.0285,0.11,0.0,0.0,0.0
7706.546,s1-eth1,netem,10,1.0,939983,13581,0,0,0,0,3560,52,0,0,0.0285,0.11,0.0,0.0,0.0
7706.546,s1-eth2,htb,5,1.0,24368324,16591,1862,8760,6056,4,83368,56,7,28,0.6669,2.67,6.9996,27.9983,0.111111
7706.546,s1-eth2,netem,10,1.0,24368324,16591,1862,0,6056,4,83368,56,7,0,0.6669,2.67,6.9996,0.0,0.111111
7707.546,s1-eth1,htb,5,1.0,944551,13647,0,0,0,0,4568,66,0,0,0.0365,0.15,0.0,0.0,0.0
7707.546,s1-eth1,netem,10,1.0,944551,13647,0,0,0,0,4568,66,0,0,0.0365,0.15,0.0,0.0,0.0
7707.546,s1-eth2,htb,5,1.0,24513766,16688,1870,8813,3028,2,145442,97,8,53,1.1634,4.65,7.9994,52.9959,0.07619
7707.546,s1-eth2,netem,10,1.0,24513766,16688,1870,0,3028,2,145442,97,8,0,1.1634,4.65,7.9994,0.0,0.07619
7708.546,s1-eth1,htb,5,1.0,948489,13702,0,0,0,0,3938,55,0,0,0.0315,0.13,0.0,0.0,0.0
7708.546,s1-eth1,netem,10,1.0,948489,13702,0,0,0,0,3938,55,0,0,0.0315,0.13,0.0,0.0,0.0
7708.546,s1-eth2,htb,5,1.0,24625900,16763,1877,8848,7570,5,112134,75,7,35,0.897,3.59,6.9994,34.997,0.085366
7708.546,s1-eth2,netem,10,1.0,24625900,16763,1877,0,7570,5,112134,75,7,0,0.897,3.59,6.9994,0.0,0.085366
7709.546,s1-eth1,htb,5,1.0,952296,13757,0,0,132,2,3807,55,0,0,0.0305,0.12,0.0,0.0,0.0
7709.546,s1-eth1,netem,10,1.0,952296,13757,0,0,132,2,3807,55,0,0,0.0305,0.12,0.0,0.0,0.0
7709.546,s1-eth2,htb,5,1.0,24739681,16841,1882,8889,6056,4,113781,78,5,41,0.9101,3.64,4.9994,40.9947,0.060241
7709.546,s1-eth2,netem,10,1.0,24739681,16841,1882,0,6056,4,113781,78,5,0,0.9101,3.64,4.9994,0.0,0.060241
7710.546,s1-eth1,htb,5,1.0,955692,13805,0,0,66,1,3396,48,0,0,0.0272,0.11,0.0,0.0,0.0
7710.546,s1-eth1,netem,10,1.0,955692,13805,0,0,66,1,3396,48,0,0,0.0272,0.11,0.0,0.0,0.0
7710.546,s1-eth2,htb,5,1.0,24850203,16914,1895,8926,4542,3,110522,73,13,37,0.8841,3.54,12.9987,36.9963,0.151163
7710.546,s1-eth2,netem,10,1.0,24850203,16914,1895,0,4542,3,110522,73,13,0,0.8841,3.54,12.9987,0.0,0.151163
7711.546,s1-eth1,htb,5,1.0,959176,13855,0,0,0,0,3484,50,0,0,0.0279,0.11,0.0,0.0,0.0
7711.546,s1-eth1,netem,10,1.0,959176,13855,0,0,0,0,3484,50,0,0,0.0279,0.11,0.0,0.0,0.0
7711.546,s1-eth2,htb,5,1.0,24965365,16991,1901,8961,4542,3,115162,77,6,35,0.9212,3.68,5.9995,34.9969,0.072289
7711.546,s1-eth2,netem,10,1.0,24965365,16991,1901,0,4542,3,115162,77,6,0,0.9212,3.68,5.9995,0.0,0.072289
7712.546,s1-eth1,htb,5,1.0,963022,13906,0,0,0,0,3846,51,0,0,0.0308,0.12,0.0,0.0,0.0
7712.546,s1-eth1,netem,10,1.0,963022,13906,0,0,0,0,3846,51,0,0,0.0308,0.12,0.0,0.0,0.0
7712.546,s1-eth2,htb,5,1.0,25063002,17061,1905,8996,3028,2,97637,70,4,35,0.781,3.12,3.9997,34.9971,0.054054
7712.546,s1-eth2,netem,10,1.0,25063002,17061,1905,0,3028,2,97637,70,4,0,0.781,3.12,3.9997,0.0,0.054054
7713.546,s1-eth1,htb,5,1.0,965736,13945,0,0,264,4,2714,39,0,0,0.0217,0.09,0.0,0.0,0.0
7713.546,s1-eth1,netem,10,1.0,965736,13945,0,0,264,4,2714,39,0,0,0.0217,0.09,0.0,0.0,0.0
7713.546,s1-eth2,htb,5,1.0,25164538,17129,1909,9033,0,0,101536,68,4,37,0.8122,3.25,3.9994,36.9943,0.055556
7713.546,s1-eth2,netem,10,1.0,25164538,17129,1909,0,0,0,101536,68,4,0,0.8122,3.25,3.9994,0.0,0.055556
7714.547,s1-eth1,htb,5,1.0,969834,14004,0,0,0,0,4098,59,0,0,0.0328,0.13,0.0,0.0,0.0
7714.547,s1-eth1,netem,10,1.0,969834,14004,0,0,0,0,4098,59,0,0,0.0328,0.13,0.0,0.0,0.0
7714.547,s1-eth2,htb,5,1.0,25267490,17197,1915,9072,6056,4,102952,68,6,39,0.8235,3.29,5.9993,38.9953,0.081081
7714.547,s1-eth2,netem,10,1.0,25267490,17197,1915,0,6056,4,102952,68,6,0,0.8235,3.29,5.9993,0.0,0.081081
7715.547,s1-eth1,htb,5,1.0,971996,14035,0,0,0,0,2162,31,0,0,0.0173,0.07,0.0,0.0,0.0
7715.547,s1-eth1,netem,10,1.0,971996,14035,0,0,0,0,2162,31,0,0,0.0173,0.07,0.0,0.0,0.0
7715.547,s1-eth2,htb,5,1.0,25337232,17244,1923,9093,0,0,69742,47,8,21,0.5578,2.23,7.9987,20.9966,0.145455
7715.547,s1-eth2,netem,10,1.0,25337232,17244,1923,0,0,0,69742,47,8,0,0.5578,2.23,7.9987,0.0,0.145455
7716.547,s1-eth1,htb,5,1.0,975538,14086,0,0,66,1,3542,51,0,0,0.0283,0.11,0.0,0.0,0.0
7716.547,s1-eth1,netem,10,1.0,975538,14086,0,0,66,1,3542,51,0,0,0.0283,0.11,0.0,0.0,0.0
7716.547,s1-eth2,htb,5,1.0,25449366,17319,1926,9132,0,0,112134,75,3,39,0.8969,3.59,2.9995,38.9934,0.038462
7716.547,s1-eth2,netem,10,1.0,25449366,17319,1926,0,0,0,112134,75,3,0,0.8969,3.59,2.9995,0.0,0.038462
7717.547,s1-eth1,htb,5,1.0,978996,14135,0,0,132,2,3458,49,0,0,0.0277,0.11,0.0,0.0,0.0
7717.547,s1-eth1,netem,10,1.0,978996,14135,0,0,132,2,3458,49,0,0,0.0277,0.11,0.0,0.0,0.0
7717.547,s1-eth2,htb,5,1.0,25564528,17396,1931,9167,3028,2,115162,77,5,35,0.9211,3.68,4.999,34.9927,0.060976
7717.547,s1-eth2,netem,10,1.0,25564528,17396,1931,0,3028,2,115162,77,5,0,0.9211,3.68,4.999,0.0,0.060976
7718.547,s1-eth1,htb,5,1.0,982774,14185,0,0,0,0,3778,50,0,0,0.0302,0.12,0.0,0.0,0.0
7718.547,s1-eth1,netem,10,1.0,982774,14185,0,0,0,0,3778,50,0,0,0.0302,0.12,0.0,0.0,0.0
7718.547,s1-eth2,htb,5,1.0,25666840,17471,1933,9199,0,0,102312,75,2,32,0.8184,3.27,1.9998,31.9974,0.025974
7718.547,s1-eth2,netem,10,1.0,25666840,17471,1933,0,0,0,102312,75,2,0,0.8184,3.27,1.9998,0.0,0.025974
7719.547,s1-eth1,htb,5,1.0,984504,14210,0,0,0,0,1730,25,0,0,0.0138,0.06,0.0,0.0,0.0
7719.547,s1-eth1,netem,10,1.0,984504,14210,0,0,0,0,1730,25,0,0,0.0138,0.06,0.0,0.0,0.0
7719.547,s1-eth2,htb,5,1.0,25730592,17515,1935,9222,98,1,63752,44,2,23,0.51,2.04,1.9998,22.998,0.043478
7719.547,s1-eth2,netem,10,1.0,25730592,17515,1935,0,98,1,63752,44,2,0,0.51,2.04,1.9998,0.0,0.043478
7720.547,s1-eth1,htb,5,1.0,986654,14241,0,0,132,2,2150,31,0,0,0.0172,0.07,0.0,0.0,0.0
7720.547,s1-eth1,netem,10,1.0,986654,14241,0,0,132,2,2150,31,0,0,0.0172,0.07,0.0,0.0,0.0
7720.547,s1-eth2,htb,5,1.0,25804974,17566,1936,9250,3028,2,74382,51,1,28,0.595,2.38,0.9999,27.998,0.019231
7720.547,s1-eth2,netem,10,1.0,25804974,17566,1936,0,3028,2,74382,51,1,0,0.595,2.38,0.9999,0.0,0.019231
7721.547,s1-eth1,htb,5,1.0,989116,14276,0,0,0,0,2462,35,0,0,0.0197,0.08,0.0,0.0,0.0
7721.547,s1-eth1,netem,10,1.0,989116,14276,0,0,0,0,2462,35,0,0,0.0197,0.08,0.0,0.0,0.0
7721.547,s1-eth2,htb,5,1.0,25888244,17621,1939,9284,3028,2,83270,55,3,34,0.6661,2.66,2.9997,33.9971,0.051724
7721.547,s1-eth2,netem,10,1.0,25888244,17621,1939,0,3028,2,83270,55,3,0,0.6661,2.66,2.9997,0.0,0.051724
7722.547,s1-eth1,htb,5,1.0,991108,14304,0,0,0,0,1992,28,0,0,0.0159,0.06,0.0,0.0,0.0
7722.547,s1-eth1,netem,10,1.0,991108,14304,0,0,0,0,1992,28,0,0,0.0159,0.06,0.0,0.0,0.0
7722.547,s1-eth2,htb,5,1.0,25948804,17661,1940,9304,98,1,60560,40,1,20,0.4844,1.94,0.9999,19.9983,0.02439
7722.547,s1-eth2,netem,10,1.0,25948804,17661,1940,0,98,1,60560,40,1,0,0.4844,1.94,0.9999,0.0,0.02439
7723.548,s1-eth1,htb,5,1.0,992994,14331,0,0,0,0,1886,27,0,0,0.0151,0.06,0.0,0.0,0.0
7723.548,s1-eth1,netem,10,1.0,992994,14331,0,0,0,0,1886,27,0,0,0.0151,0.06,0.0,0.0,0.0
7723.548,s1-eth2,htb,5,1.0,26014102,17706,1941,9326,0,0,65298,45,1,22,0.5223,2.09,0.9998,21.9967,0.021739
7723.548,s1-eth2,netem,10,1.0,26014102,17706,1941,0,0,0,65298,45,1,0,0.5223,2.09,0.9998,0.0,0.021739
7724.548,s1-eth1,htb,5,1.0,995288,14364,0,0,66,1,2294,33,0,0,0.0184,0.07,0.0,0.0,0.0
7724.548,s1-eth1,netem,10,1.0,995288,14364,0,0,66,1,2294,33,0,0,0.0184,0.07,0.0,0.0,0.0
7724.548,s1-eth2,htb,5,1.0,26098984,17763,1942,9360,3028,2,84882,57,1,34,0.679,2.72,0.9999,33.9977,0.017241
7724.548,s1-eth2,netem,10,1.0,26098984,17763,1942,0,3028,2,84882,57,1,0,0.679,2.72,0.9999,0.0,0.017241
7725.548,s1-eth1,htb,5,1.0,997606,14397,0,0,66,1,2318,33,0,0,0.0185,0.07,0.0,0.0,0.0
7725.548,s1-eth1,netem,10,1.0,997606,14397,0,0,66,1,2318,33,0,0,0.0185,0.07,0.0,0.0,0.0
7725.548,s1-eth2,htb,5,1.0,26173268,17813,1945,9385,3028,2,74284,50,3,25,0.5942,2.38,2.9994,24.9951,0.056604
7725.548,s1-eth2,netem,10,1.0,26173268,17813,1945,0,3028,2,74284,50,3,0,0.5942,2.38,2.9994,0.0,0.056604
7726.548,s1-eth1,htb,5,1.0,999624,14426,0,0,98,1,2018,29,0,0,0.0161,0.06,0.0,0.0,0.0
7726.548,s1-eth1,netem,10,1.0,999624,14426,0,0,98,1,2018,29,0,0,0.0161,0.06,0.0,0.0,0.0
7726.548,s1-eth2,htb,5,1.0,26243010,17860,1947,9409,3028,2,69742,47,2,24,0.5579,2.23,1.9998,23.998,0.040816
7726.548,s1-eth2,netem,10,1.0,26243010,17860,1947,0,3028,2,69742,47,2,0,0.5579,2.23,1.9998,0.0,0.040816
7727.548,s1-eth1,htb,5,1.0,1001609,14454,0,0,270,3,1985,28,0,0,0.0159,0.06,0.0,0.0,0.0
7727.548,s1-eth1,netem,10,1.0,1001609,14454,0,0,270,3,1985,28,0,0,0.0159,0.06,0.0,0.0,0.0
7727.548,s1-eth2,htb,5,1.0,26304047,17906,1951,9430,1514,1,61037,46,4,21,0.4883,1.95,3.9996,20.9981,0.08
